emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E4768,Debra Mcintosh,S008,Machine Learning,9,6,Yes
E3758,Austin Khan,S009,Data Visualization,2,2,Yes
E502,Jessica Horton,S003,Node.js,5,2,Yes
E3543,Cassidy Pham,S011,Consulting Basics,4,2,Yes
E4944,Robert Castillo,S001,JavaScript,1,2,Yes
E4242,Cindy Olson,S005,HTML/CSS,1,1,No
E4022,Carl Wolfe,S014,Client Management,10,6,No
E1623,Eugene Snyder,S015,Risk Management,1,3,No
E2933,Jennifer Gaines,S004,Docker,2,1,No
E2169,Robert Mcgrath,S009,Data Visualization,4,2,Yes
E904,Adam Mitchell,S009,Data Visualization,1,3,No
E4548,Jeremy Rodriguez,S014,Client Management,9,10,Yes
E4492,Jesse Thompson,S008,Machine Learning,1,1,No
E2549,Kimberly Dixon,S009,Data Visualization,2,3,Yes
E4358,Ronald White,S015,Risk Management,1,3,Yes
E4690,Krista Walker,S009,Data Visualization,3,1,Yes
E2512,Dustin Harris,S010,Big Data,7,5,No
E2158,Zachary Gonzalez,S012,Project Management,4,3,No
E2883,Andrew Mosley,S009,Data Visualization,7,12,Yes
E3254,Carol Osborne,S004,Docker,8,9,No
E1128,Sarah Snyder,S013,Financial Modeling,4,1,Yes
E3827,Marissa Campbell,S004,Docker,7,9,Yes
E1606,Marcus Richard,S008,Machine Learning,4,2,Yes
E4417,Patrick Wright,S014,Client Management,6,5,Yes
E3130,Ryan Young,S008,Machine Learning,4,4,Yes
E4018,Anthony Aguilar,S011,Consulting Basics,8,9,No
E2147,Aaron Obrien,S012,Project Management,4,4,Yes
E3860,Gregory Estes,S007,SQL,8,8,Yes
E4303,Casey Coleman,S011,Consulting Basics,6,11,No
E2890,Derrick Adams,S008,Machine Learning,5,3,Yes
E2686,Brianna Glover,S012,Project Management,3,4,No
E4282,Melissa Pham,S014,Client Management,10,8,Yes
E3998,Kristin Velasquez,S006,Python,2,1,No
E3161,Phillip Payne,S002,React,6,12,No
E2070,Shannon Rogers,S002,React,1,1,Yes
E1356,Rita Andersen,S006,Python,1,4,No
E3640,Christopher Hancock,S015,Risk Management,,4,Yes
E1589,Barbara Patel,S015,Risk Management,6,9,Yes
E785,Jennifer Morales,S002,React,2,3,No
E2172,Richard Rowe,S014,Client Management,3,4,No
E1487,Timothy Scott,S015,Risk Management,2,4,No
E3241,Randall Williams,S001,JavaScript,4,4,No
E1035,James Nguyen,S015,Risk Management,3,4,No
E1447,Nicole Vega,S013,Financial Modeling,8,7,No
E2510,Amanda Hawkins,S008,Machine Learning,5,1,No
E1050,Glenn Todd,S008,Machine Learning,10,7,No
E186,Samantha Lewis,S005,HTML/CSS,6,12,Yes
E3207,Richard Gibson,S012,Project Management,8,8,No
E3925,Jenny Carter,S011,Consulting Basics,8,8,No
E3410,Richard Wheeler,S005,HTML/CSS,8,8,No
E545,Mrs. Patty Simmons,S007,SQL,6,5,No
E2091,Michelle Fowler,S011,Consulting Basics,9,6,Yes
E4750,Marco Wagner,S015,Risk Management,6,9,Yes
E3481,Richard Chandler,S009,Data Visualization,10,8,Yes
E1155,Angela Thomas,S012,Project Management,6,11,No
E4786,Ricky Randolph MD,S009,Data Visualization,5,4,No
E2240,Renee Hall,S010,Big Data,4,3,No
E1256,Michelle Andersen,S014,Client Management,9,7,No
E1076,Stephanie Green,S006,Python,8,8,Yes
E3682,Gregory Thompson,S011,Consulting Basics,1,2,No
E1144,Audrey Tucker,S015,Risk Management,10,5,Yes
E1690,Bruce Wright,S004,Docker,8,5,Yes
E3158,Luke Santiago,S005,HTML/CSS,3,1,Yes
E1834,Sonya Palmer,S013,Financial Modeling,10,7,Yes
E3882,Angela Holmes,S015,Risk Management,8,7,No
E2488,Paula Anderson,S013,Financial Modeling,6,7,No
E2565,Miss Brittany Pacheco,S002,React,8,8,No
E2327,Dr. Tammy Sanchez MD,S015,Risk Management,2,1,Yes
E3776,Sarah Freeman,S012,Project Management,1,1,Yes
E057,Stephen Hartman,S015,Risk Management,8,5,Yes
E984,Mark Brown,S012,Project Management,2,1,No
E3549,Sarah Johnson,S008,Machine Learning,10,10,Yes
E2634,Kathryn Thomas,S009,Data Visualization,6,9,No
E4307,Christine Brown,S013,Financial Modeling,5,4,No
E498,Michelle Randall,S012,Project Management,5,1,No
E3363,Brian Adams,S010,Big Data,8,8,Yes
E2392,Joyce Meadows,S015,Risk Management,4,1,Yes
E3108,Brandon Jensen,S008,Machine Learning,8,10,Yes
E1558,Kristen Castillo,S003,Node.js,7,6,No
E1342,Shane Fowler,S002,React,3,2,Yes
E1540,Carl Sullivan,S004,Docker,5,1,Yes
E4570,Jessica Chung,S010,Big Data,8,6,No
E4155,Ryan Washington,S004,Docker,1,4,No
E288,Michelle King,S004,Docker,8,9,Yes
E1404,Rebecca Fernandez,S009,Data Visualization,8,11,No
E1115,Michael Preston,S014,Client Management,5,1,No
E152,Mrs. Brenda Avila,S009,Data Visualization,7,5,Yes
E1710,Tonya Murphy,S010,Big Data,4,1,No
E3141,Tara Moyer,S013,Financial Modeling,5,1,No
E559,Angela Meyer,S015,Risk Management,7,10,Yes
E3981,Angela Buchanan,S009,Data Visualization,7,8,Yes
E1397,Sandy Jacobs,S014,Client Management,1,1,Yes
E3843,Timothy Smith,S008,Machine Learning,1,4,No
E1580,Trevor Hill,S015,Risk Management,1,1,Yes
E247,Angel Sherman,S010,Big Data,8,6,Yes
E4484,Brandon Sanders,S008,Machine Learning,6,12,Yes
E560,Steven Strong,S002,React,5,1,Yes
E494,Monica Harris,S012,Project Management,9,9,Yes
E4019,Jonathan Turner,S010,Big Data,5,2,No
E1221,Jacob Jennings,S009,Data Visualization,7,7,No
E4034,Sandra Snyder,S005,HTML/CSS,9,8,No
E2168,Charles Adams,S002,React,5,4,Yes
E4295,Kathleen Rogers MD,S003,Node.js,2,4,No
E821,Laura Roberts,S012,Project Management,1,3,No
E4924,Michelle Stone,S002,React,6,6,Yes
E4301,Joanne Davenport,S004,Docker,8,6,Yes
E3441,Deborah Booth DDS,S003,Node.js,7,9,No
E852,Alejandro Wood,S002,React,4,1,Yes
E3309,Brett Marshall,S011,Consulting Basics,4,3,No
E3518,Edwin Summers,S006,Python,8,12,Yes
E1425,Robert Schaefer,S011,Consulting Basics,8,12,Yes
E3558,Dr. Jesus Lamb,S011,Consulting Basics,2,3,Yes
E4888,David Hammond,S007,SQL,10,9,Yes
E4905,Erik Duncan,S014,Client Management,10,11,Yes
E2232,Joshua Henderson,S014,Client Management,1,4,Yes
E803,Lindsay Smith,S003,Node.js,10,11,Yes
E1582,Kyle Lucas,S013,Financial Modeling,6,10,Yes
E1453,Kevin West,S006,Python,9,7,No
E1135,Dr. Donna Johnson MD,S004,Docker,4,2,No
E268,Heidi Rodriguez,S011,Consulting Basics,3,2,No
E4822,Bailey Anderson,S014,Client Management,7,5,No
E576,Jonathan Ross,S008,Machine Learning,8,8,Yes
E1778,Laurie Ferguson,S002,React,10,8,Yes
E4316,Jacob Bradley,S002,React,8,8,Yes
E3418,Hannah Parker,S015,Risk Management,10,5,No
E4937,Cheyenne Rogers,S004,Docker,1,2,No
E3855,Rachael Patterson,S005,HTML/CSS,2,1,No
E1884,Lydia Francis,S009,Data Visualization,10,6,No
E2837,Haley King,S010,Big Data,1,2,No
E405,Mr. Jason Marshall,S005,HTML/CSS,1,3,No
E3248,Erica Case,S013,Financial Modeling,9,10,Yes
E1614,Anna Fox,S004,Docker,8,9,No
E086,Dr. Sarah Martinez,S006,Python,7,7,Yes
E076,Matthew Roy,S008,Machine Learning,4,4,No
E4535,Adrian Suarez,S009,Data Visualization,10,6,No
E4871,Corey Jones,S013,Financial Modeling,10,9,No
E2002,Adam Mclaughlin,S009,Data Visualization,2,4,Yes
E2909,Richard Hendricks,S006,Python,8,10,No
E4207,Joshua Moses,S014,Client Management,10,7,No
E1731,Dawn Roach,S005,HTML/CSS,8,7,Yes
E2455,Linda Chavez,S008,Machine Learning,9,8,No
E3758,Austin Khan,S012,Project Management,7,11,Yes
E3561,David Johnson,S007,SQL,2,2,No
E4535,Adrian Suarez,S001,JavaScript,9,10,Yes
E4307,Christine Brown,S001,JavaScript,9,8,Yes
E3731,Diane Lloyd DVM,S001,JavaScript,6,6,No
E4443,Cody Giles,S001,JavaScript,3,4,No
E3464,Robert Stephens,S003,Node.js,1,2,No
E2284,Nicholas Bell,S008,Machine Learning,1,3,No
E3520,Joshua Olson,S006,Python,5,1,No
E3789,Shannon Smith,S012,Project Management,5,3,Yes
E3749,Paul Henderson,S010,Big Data,10,10,No
E2599,Malik Johnson,S006,Python,10,7,No
E4282,Melissa Pham,S011,Consulting Basics,3,1,No
E1031,Valerie West,S001,JavaScript,1,2,No
E3458,Priscilla Long,S013,Financial Modeling,3,1,Yes
E1934,Christine Collier,S005,HTML/CSS,5,3,Yes
E1680,Diane Ramos,S015,Risk Management,2,4,No
E3528,Holly Phillips,S013,Financial Modeling,1,1,Yes
E1298,Katrina Davis,S011,Consulting Basics,3,2,Yes
E2876,Christina Marks,S012,Project Management,4,1,No
E4051,Vincent Yang,S004,Docker,3,1,No
E2284,Nicholas Bell,S015,Risk Management,4,2,No
E3967,Jennifer French,S007,SQL,9,6,Yes
E599,Jessica Campbell,S009,Data Visualization,2,1,No
E270,Madison Smith,S006,Python,10,9,Yes
E1429,Jennifer Wade,S003,Node.js,3,3,Yes
E294,Nicole Mendez,S001,JavaScript,6,10,No
E1391,Megan Bell,S001,JavaScript,9,9,Yes
E2606,Dr. Michael Graham PhD,S003,Node.js,10,7,Yes
E971,Aaron Castillo,S003,Node.js,8,9,Yes
E935,Brian Wiley,S005,HTML/CSS,8,6,No
E2535,Sherri Payne,S015,Risk Management,6,10,Yes
E4146,Nicole Powell,S014,Client Management,9,8,No
E2794,Steven Gonzalez,S005,HTML/CSS,8,10,Yes
E203,Lisa Marshall,S005,HTML/CSS,1,4,Yes
E4904,Gina Hancock,S013,Financial Modeling,1,3,No
E1163,William King,S002,React,9,7,Yes
E2136,Kayla Moore,S013,Financial Modeling,7,9,Yes
E1313,Kristina Barry,S006,Python,5,4,Yes
E4044,Russell Griffin,S011,Consulting Basics,8,7,Yes
E2640,Cindy Moore,S005,HTML/CSS,1,2,No
E1194,Michelle Ayala,S004,Docker,7,7,Yes
E633,Shawn Bond,S008,Machine Learning,9,9,Yes
E2644,Caitlin Hamilton,S012,Project Management,2,4,No
E933,Karen Carrillo,S012,Project Management,8,12,No
E1361,David Rose,S002,React,10,12,Yes
E1967,Amy Martinez,S001,JavaScript,10,7,
E591,Mrs. Paula Baker,S011,Consulting Basics,8,8,Yes
E4705,Kevin Smith,S014,Client Management,4,4,No
E3925,Jenny Carter,S005,HTML/CSS,1,3,Yes
E490,Timothy Cook,S011,Consulting Basics,10,11,Yes
E456,William Torres,S002,React,8,5,No
E3129,Melanie Rios,S007,SQL,8,6,Yes
E1948,Shelby Dixon,S006,Python,9,10,Yes
E3973,Jason Thomas,S009,Data Visualization,10,10,Yes
E4019,Jonathan Turner,S006,Python,5,2,Yes
E1527,Sharon Richmond,S011,Consulting Basics,8,6,No
E3216,Christopher Garrett,S008,Machine Learning,1,4,Yes
E450,Gina Williams,S008,Machine Learning,8,6,Yes
E4388,Cynthia Johnson,S003,Node.js,9,10,No
E995,Cassandra Morris,S001,JavaScript,2,1,Yes
E3983,Jay Melton,S009,Data Visualization,4,4,Yes
E2999,Nicholas Carson,S004,Docker,5,4,Yes
E414,Dominique Smith,S012,Project Management,5,4,Yes
E3006,Alexandria Williams,S008,Machine Learning,4,4,No
E1896,Brian Adams,S002,React,4,3,Yes
E168,Jordan Miller,S013,Financial Modeling,3,2,Yes
E661,Gina Ponce,S002,React,2,2,No
E3993,Andrew Morgan,S014,Client Management,7,5,No
E4328,Dr. George Mack,S003,Node.js,9,8,No
E4502,Carly Payne,S003,Node.js,8,12,No
E643,Veronica Baldwin,S010,Big Data,2,3,No
E4503,Marie Benton,S001,JavaScript,6,10,No
E4718,Ryan Rivera,S014,Client Management,10,8,No
E689,Michael Cooper,S015,Risk Management,6,5,Yes
E4432,Stephanie Hernandez,S012,Project Management,1,1,No
E868,Melinda Malone,S005,HTML/CSS,5,1,Yes
E2128,Brenda Hammond,S006,Python,8,9,No
E2617,Carlos Perry,S011,Consulting Basics,4,3,Yes
E2580,Jacqueline Ray,S007,SQL,7,6,No
E4494,Patricia Johnson,S014,Client Management,3,1,Yes
E2806,Jessica Moore,S006,Python,6,11,Yes
E2434,John Cooper,S006,Python,7,5,Yes
E962,Tina Bowen,S003,Node.js,7,7,No
E2971,Caroline Le,S006,Python,6,8,Yes
E3150,Deborah Diaz,S006,Python,3,3,Yes
E4142,Jacob Cruz,S002,React,3,4,No
E2491,Tara Dawson,S012,Project Management,4,2,No
E395,Rachel Price,S010,Big Data,10,12,No
E4811,Mark Hall,S007,SQL,2,2,No
E1139,Samuel Graham,S006,Python,3,1,No
E1852,Michael Perry,S011,Consulting Basics,8,12,Yes
E2133,Tammy Carter,S004,Docker,6,11,No
E2163,Sarah Sanchez,S003,Node.js,9,11,Yes
E3980,Tammy Shannon,S002,React,2,3,Yes
E1363,Rebecca Kennedy,S004,Docker,2,3,No
E4718,Ryan Rivera,S005,HTML/CSS,7,10,No
E1483,Kaitlyn Smith,S005,HTML/CSS,5,2,Yes
E1331,Robin Chen,S011,Consulting Basics,7,12,Yes
E4883,Matthew Walker,S006,Python,3,1,Yes
E4135,Mrs. Natalie Harris,S012,Project Management,1,2,Yes
E3819,Caleb Case,S015,Risk Management,4,1,Yes
E1739,Kathryn James,S015,Risk Management,5,4,Yes
E4532,Frank Cardenas,S003,Node.js,3,4,Yes
E3838,Steven Graham,S004,Docker,8,5,No
E4821,Philip Romero,S004,Docker,6,7,No
E1741,Roy Adams,S014,Client Management,7,6,Yes
E2551,Charles Monroe,S008,Machine Learning,1,2,Yes
E4568,Daniel Dunn,S004,Docker,5,2,No
E3875,Kenneth Powell,S009,Data Visualization,6,10,Yes
E2817,Michael Beck,S009,Data Visualization,5,2,Yes
E124,Timothy Wilson,S013,Financial Modeling,2,4,No
E1609,Brittany Cross,S008,Machine Learning,10,7,Yes
E2464,Mark White,S013,Financial Modeling,10,6,Yes
E197,Anthony Malone,S003,Node.js,5,4,No
E4523,David Reed,S010,Big Data,9,11,Yes
E2344,Virginia Arnold,S011,Consulting Basics,6,5,Yes
E001,Sharon Burns,S010,Big Data,3,2,No
E1751,Johnathan Moran,S010,Big Data,1,2,No
E3309,Brett Marshall,S002,React,3,4,Yes
E1123,James Washington,S002,React,5,4,Yes
E2094,Larry Shaw,S007,SQL,7,9,No
E3644,Amanda Davis,S009,Data Visualization,4,1,Yes
E2301,Leroy Benton,S001,JavaScript,5,4,No
E2682,Joanna Rios,S007,SQL,9,12,Yes
E3048,Jacob Frey,S014,Client Management,8,8,No
E2632,Justin Watts,S006,Python,4,3,Yes
E2503,Dustin Spence,S009,Data Visualization,9,10,Yes
E3012,Nathan Young,S015,Risk Management,8,7,Yes
E1569,Catherine Ramirez,S003,Node.js,4,1,No
E1309,Paul Wallace,S006,Python,9,9,Yes
E2052,Diane Wong,S007,SQL,5,4,No
E4610,Matthew Adkins,S014,Client Management,5,2,Yes
E3641,Daniel Rose,S006,Python,1,1,Yes
E3193,Linda Brown,S002,React,10,7,Yes
E4502,Carly Payne,S014,Client Management,6,8,Yes
E2850,Susan Evans,S006,Python,6,9,Yes
E2978,Antonio Mcdaniel,S012,Project Management,4,2,No
E3130,Ryan Young,S015,Risk Management,8,6,Yes
E1800,Samuel Barrett,S005,HTML/CSS,6,5,Yes
E4077,Angela Weiss,S003,Node.js,10,5,Yes
E3440,Jennifer Brock,S008,Machine Learning,4,1,No
E3079,David Butler,S003,Node.js,8,6,No
E2655,Thomas Hernandez,S015,Risk Management,6,6,Yes
E1515,Connie Davis,S011,Consulting Basics,9,11,Yes
E1080,Kristi Stewart,S015,Risk Management,9,7,Yes
E894,Michael Bell,S002,React,9,11,No
E4857,Tina Newman,S012,Project Management,7,7,Yes
E3176,Jeanette Decker,S002,React,6,6,No
E1591,Jessica Hanson,S006,Python,6,5,No
E1995,Daniel Schultz,S010,Big Data,1,4,No
E975,Colleen Hall,S015,Risk Management,6,10,Yes
E306,Blake Ross,S003,Node.js,5,3,No
E919,Austin Williams,S007,SQL,2,4,Yes
E4456,Courtney Wallace,S008,Machine Learning,7,8,Yes
E2919,Amanda Boone,S005,HTML/CSS,8,9,Yes
E3999,John Mitchell,S001,JavaScript,1,3,Yes
E969,Victoria Lynch,S006,Python,4,3,Yes
E1863,Leslie Daniels,S005,HTML/CSS,2,3,Yes
E1309,Paul Wallace,S007,SQL,2,1,No
E1869,Rachel Miller,S012,Project Management,4,4,Yes
E3422,Jon Leach,S011,Consulting Basics,1,2,No
E3547,Emily Cantrell,S015,Risk Management,5,2,No
E3572,Holly Johnson,S013,Financial Modeling,4,4,No
E2667,Bryan Weeks,S006,Python,1,2,Yes
E2808,Tara Brown,S014,Client Management,6,8,No
E2288,Joseph Morgan,S006,Python,8,9,Yes
E2267,Angela James,S005,HTML/CSS,6,10,Yes
E1899,Angela Mitchell,S007,SQL,8,10,No
E1558,Kristen Castillo,S006,Python,6,12,Yes
E1745,Sean Peterson,S006,Python,2,4,Yes
E3148,Rachel Valenzuela,S001,JavaScript,3,2,No
E879,Jeff Jones,S002,React,2,1,Yes
E2777,Nicholas Ramos,S001,JavaScript,6,11,Yes
E2067,Melissa Summers,S013,Financial Modeling,10,7,No
E2449,Suzanne Glenn,S013,Financial Modeling,7,5,Yes
E4123,Casey Vasquez,S011,Consulting Basics,3,1,No
E3004,Nichole Taylor,S005,HTML/CSS,9,11,Yes
E860,Katie Bean,S007,SQL,7,12,Yes
E502,Jessica Horton,S012,Project Management,4,3,No
E3042,Devin Parsons,S014,Client Management,9,11,No
E1901,Laura Downs,S002,React,8,6,No
E4717,Jessica Nguyen,S007,SQL,8,6,Yes
E2281,Erik Knight,S012,Project Management,6,7,No
E4304,Thomas Williamson,S003,Node.js,3,2,No
E515,Eric Mcdonald,S012,Project Management,10,8,Yes
E4971,Debra Ray,S012,Project Management,6,12,Yes
E1061,Mrs. Michelle Dean MD,S002,React,6,11,No
E1400,Douglas Miller,S015,Risk Management,3,3,No
E4344,Eric Cole,S005,HTML/CSS,10,8,No
E2577,William Obrien,S006,Python,5,1,Yes
E3118,Aaron James,S007,SQL,10,9,No
E525,Mario Adams,S013,Financial Modeling,5,3,Yes
E800,Melissa Stanton,S007,SQL,1,1,No
E1067,Kyle Hill,S012,Project Management,1,3,No
E269,Hector Myers,S014,Client Management,10,5,Yes
E2083,Jessica Daniels,S008,Machine Learning,8,8,No
E3232,Denise Terry,S004,Docker,8,11,Yes
E3252,Erin Gonzalez,S008,Machine Learning,6,8,No
E2904,Martin Garner,S011,Consulting Basics,4,3,Yes
E982,Linda Kim,S012,Project Management,3,4,No
E1963,Mr. Jonathan Green,S015,Risk Management,6,10,Yes
E2540,Mason Harrison,S013,Financial Modeling,7,8,Yes
E2938,Jeffrey Smith,S002,React,8,8,No
E236,James Jones,S001,JavaScript,2,4,Yes
E3486,Dillon Schneider,S001,JavaScript,10,12,No
E4305,Andre Vang,S013,Financial Modeling,9,8,No
E4905,Erik Duncan,S009,Data Visualization,5,2,No
E4529,Benjamin Miller,S013,Financial Modeling,10,8,No
E3827,Marissa Campbell,S004,Docker,3,3,No
E2109,John Estrada,S012,Project Management,4,4,No
E761,Lori Campbell,S001,JavaScript,2,3,Yes
E3019,Jason Park,S012,Project Management,10,10,Yes
E1667,Nathan Ho,S009,Data Visualization,10,7,Yes
E1190,Kevin Goodman,S012,Project Management,4,4,No
E1038,Angela Lyons,S002,React,1,1,No
E1005,Crystal Gallagher,S010,Big Data,8,9,Yes
E3442,Leslie Johnson,S007,SQL,9,8,No
E3967,Jennifer French,S004,Docker,10,9,Yes
E4109,Michael Olsen,S012,Project Management,9,11,Yes
E4002,Dana Anderson,S012,Project Management,9,10,Yes
E4534,Amy Walter,S007,SQL,6,5,Yes
E233,Courtney Stevens,S005,HTML/CSS,10,7,Yes
E2426,James Nielsen,S015,Risk Management,6,8,No
E4235,Melissa Velez,S004,Docker,4,2,No
E2399,Diamond Paul,S007,SQL,7,5,Yes
E4750,Marco Wagner,S014,Client Management,9,8,No
E738,Henry Jordan,S008,Machine Learning,1,3,No
E3810,Rachel Norton,S011,Consulting Basics,1,4,No
E775,Daniel Hicks,S002,React,10,5,Yes
E140,John Gregory,S007,SQL,6,11,Yes
E1016,Paul Peterson,S012,Project Management,7,6,No
E706,Michelle Rodriguez,S010,Big Data,3,3,No
E4150,Hector Williams,S004,Docker,4,1,No
E1871,Phillip Sanders,S004,Docker,4,4,No
E2674,Cameron Hunt,S011,Consulting Basics,6,7,Yes
E2236,Andrew Mcdaniel,S012,Project Management,5,1,No
E116,Allison Bryant,S007,SQL,6,5,No
E634,Joshua Johns,S001,JavaScript,3,2,Yes
E4986,Keith Morris,S008,Machine Learning,3,1,Yes
E727,Michelle Lane,S015,Risk Management,5,2,Yes
E403,Brett Schmidt,S015,Risk Management,8,11,No
E604,John Gregory DDS,S007,SQL,2,4,No
E615,Julie Sanchez,S013,Financial Modeling,1,1,No
E1163,William King,S013,Financial Modeling,8,11,Yes
E4928,Justin Schultz,S015,Risk Management,6,10,Yes
E845,John Skinner,S001,JavaScript,4,1,Yes
E2873,Mitchell Crawford,S011,Consulting Basics,2,1,No
E3860,Gregory Estes,S013,Financial Modeling,4,1,No
E1590,Troy Howard,S001,JavaScript,10,10,No
E883,Melanie Haynes,S011,Consulting Basics,1,2,No
E3315,Lydia Lopez,S005,HTML/CSS,1,4,No
E2435,Stephanie Edwards,S005,HTML/CSS,3,3,No
E3206,Michael Thompson,S002,React,7,5,Yes
E280,Jessica Bailey,S008,Machine Learning,6,6,Yes
E707,Richard Pearson,S008,Machine Learning,1,1,No
E736,Tanya Sosa,S003,Node.js,3,3,Yes
E2415,Sara Lester,S013,Financial Modeling,7,10,No
E3842,Kenneth Frederick,S007,SQL,9,5,No
E2158,Zachary Gonzalez,S013,Financial Modeling,1,1,Yes
E3156,Robert Bridges,S002,React,10,11,No
E4427,Alex Gentry,S003,Node.js,8,7,No
E4097,Denise Harris,S006,Python,6,10,Yes
E1282,Kirsten Campbell,S008,Machine Learning,2,2,No
E1343,Tamara Edwards,S014,Client Management,2,3,Yes
E1715,James Jones,S002,React,10,9,Yes
E2631,Joseph Harper,S011,Consulting Basics,4,2,No
E710,Mary Lambert,S007,SQL,1,4,No
E3367,John Odom,S014,Client Management,1,2,No
E1507,Vernon Sullivan,S011,Consulting Basics,1,4,Yes
E4042,Robin Scott,S011,Consulting Basics,2,2,Yes
E2349,Melissa Schmidt,S004,Docker,4,3,No
E1136,Emily Ramirez,S008,Machine Learning,1,2,No
E2910,Sarah Hall,S007,SQL,2,1,No
E1331,Robin Chen,S006,Python,3,4,Yes
E1724,Colin Ramirez,S012,Project Management,7,9,Yes
E2873,Mitchell Crawford,S010,Big Data,10,7,No
E1558,Kristen Castillo,S003,Node.js,6,12,No
E4062,Matthew Monroe,S003,Node.js,8,5,No
E306,Blake Ross,S008,Machine Learning,1,4,No
E4416,Teresa Ferguson,S007,SQL,5,1,No
E3470,Colleen Nguyen,S006,Python,3,3,Yes
E1901,Laura Downs,S009,Data Visualization,10,10,Yes
E604,John Gregory DDS,S013,Financial Modeling,3,4,No
E889,Mrs. Pamela Henry,S014,Client Management,9,12,Yes
E4714,Rachel Jones,S013,Financial Modeling,10,10,Yes
E492,Gregory Adams,S013,Financial Modeling,6,11,Yes
E4605,Elizabeth Pope,S003,Node.js,7,8,No
E3828,Leonard Stewart,S005,HTML/CSS,4,3,No
E1926,Lisa Singh,S004,Docker,2,3,Yes
E463,Wanda George,S015,Risk Management,3,1,No
E4117,Krista Bridges,S010,Big Data,2,4,No
E1129,Rebecca Schultz,S005,HTML/CSS,10,9,No
E343,Joy Sherman,S003,Node.js,10,6,Yes
E4844,Joshua Allen,S009,Data Visualization,9,6,No
E1968,Tammy Berry,S004,Docker,5,3,No
E4639,Samantha Jones,S001,JavaScript,7,8,Yes
E3187,Sean Garcia,S004,Docker,2,4,No
E3673,Julie Golden,S001,JavaScript,10,5,No
E2488,Paula Anderson,S005,HTML/CSS,5,3,Yes
E2052,Diane Wong,S011,Consulting Basics,6,11,Yes
E3694,Heidi Ramirez,S015,Risk Management,3,3,No
E3559,Lisa Campos,S009,Data Visualization,5,2,No
E3846,Peter Cruz,S013,Financial Modeling,9,11,No
E4070,Cassidy Barnes,S005,HTML/CSS,9,11,Yes
E3470,Colleen Nguyen,S011,Consulting Basics,10,5,Yes
E1138,Barbara Travis,S011,Consulting Basics,8,7,No
E944,Barry Spencer,S013,Financial Modeling,1,3,Yes
E2663,Sheryl Graves,S007,SQL,1,1,Yes
E2972,Timothy Lambert,S012,Project Management,9,5,Yes
E1886,Jerry Trujillo,S014,Client Management,8,5,Yes
E3437,Aaron Nguyen,S003,Node.js,8,10,No
E1104,Debbie Robinson,S011,Consulting Basics,3,1,Yes
E4414,David Garcia,S011,Consulting Basics,1,3,Yes
E2616,Dr. Julia Kelly,S012,Project Management,9,12,No
E874,Steven Bradshaw,S012,Project Management,9,10,Yes
E2263,John Mcdaniel,S011,Consulting Basics,8,5,No
E4488,Stephen Williams,S008,Machine Learning,1,2,No
E1287,Michael Smith,S010,Big Data,10,9,No
E2415,Sara Lester,S013,Financial Modeling,6,10,Yes
E1573,David Brown,S008,Machine Learning,10,11,Yes
E354,Anthony Patel,S012,Project Management,1,4,Yes
E4488,Stephen Williams,S001,JavaScript,7,9,Yes
E4621,Robert Ponce,S005,HTML/CSS,6,8,Yes
E2050,Jasmin Stanley,S015,Risk Management,2,3,Yes
E4748,Molly Barnes,S014,Client Management,3,2,No
E4486,Laura Baxter,S012,Project Management,5,2,No
E4736,Michael Lozano,S012,Project Management,3,4,No
E3004,Nichole Taylor,S003,Node.js,8,7,No
E570,Erin Thompson,S014,Client Management,10,11,No
E1969,Amanda Rodriguez,S011,Consulting Basics,10,11,Yes
E2562,Albert Mckay,S003,Node.js,8,8,No
E3658,Kristin Kline,S013,Financial Modeling,10,8,No
E147,Mark Baker,S001,JavaScript,1,4,Yes
E008,Nicholas Miller,S004,Docker,2,1,No
E1204,Daniel Butler,S014,Client Management,2,4,No
E212,Juan Ho,S004,Docker,7,7,Yes
E2100,Ronnie Ramirez,S003,Node.js,5,4,No
E3313,Charles Roberts,S013,Financial Modeling,5,4,No
E4935,Alexandria Lopez,S009,Data Visualization,2,2,No
E4894,Jeremy Kelly,S005,HTML/CSS,5,2,No
E4961,Rhonda Trujillo,S004,Docker,7,5,Yes
E2911,Carlos Walker,S002,React,4,1,No
