emp_id,emp_name,T_id,T_name,project_score,hackerrank_score,completed
E1314,Michael Russell,T5094,Business Process Management,3,0,0
E3396,Amanda Nash,T5095,Advanced JavaScript,1,76,1
E3185,Eileen Pena,T5096,Machine Learning Basics,95,100,1
E4722,Christine Gray,T5097,SQL Mastery,4,32,0
E1965,Robert Rosales,T5098,Full-Stack Web Development,20,12,1
E1311,Monica Morrison,T5099,Python for Data Analysis,35,11,0
E4550,Kelly Odonnell,T5100,Business Process Management,30,9,1
E1001,Lauren Williams,T5101,Python for Data Analysis,33,16,0
E3927,Stephanie Beck,T5102,Data Science Bootcamp,34,9,0
E2633,Brenda Ford,T5103,React and Redux,89,5,1
E520,Kevin Edwards,T5104,SQL Mastery,67,32,1
E214,Christopher Webb,T5105,Financial Modeling,20,50,1
E2507,Derek Phillips,T5106,SQL Mastery,39,34,0
E3824,Andrea Castillo,T5107,Data Science Bootcamp,3,29,0
E3564,Catherine Brown,T5108,Machine Learning Basics,76,99,1
E1458,Daniel Carroll,T5109,Python for Data Analysis,34,16,0
E2086,Beth Hernandez,T5110,DevOps with Docker,9,10,0
E939,Debra Johnson,T5111,Advanced JavaScript,3,36,0
E2443,Robert Garza,T5112,Advanced JavaScript,81,91,1
E4718,Ryan Rivera,T5113,Data Science Bootcamp,95,80,1
E2320,Miguel Evans,T5114,Consulting Essentials,7,9,0
E3766,Mary Meyer,T5115,Full-Stack Web Development,26,35,0
E4837,Christopher Webster,T5116,Client Relationship Management,48,13,1
E1878,Michele Brown,T5117,Machine Learning Basics,95,63,1
E1264,Dr. David Dickson MD,T5118,Advanced Data Visualization,7,87,1
E623,Seth Sutton,T5119,Data Science Bootcamp,15,17,0
E4891,Joshua Francis,T5120,Python for Data Analysis,13,17,0
E2993,Brandon Davis DDS,T5121,DevOps with Docker,20,28,0
E2645,Samantha Ford,T5122,Data Science Bootcamp,0,29,0
E983,Billy Williams,T5123,Python for Data Analysis,13,23,0
E4312,Stanley Collins DDS,T5124,Node.js Masterclass,2,31,1
E1054,Harry Sosa,T5125,Financial Modeling,6,13,0
E2476,Gina Moore,T5126,Advanced Data Visualization,8,94,1
E3479,Michelle Thomas,T5127,Consulting Essentials,87,5,1
E3827,Marissa Campbell,T5128,Node.js Masterclass,97,13,1
E4652,Alison Taylor,T5129,Python for Data Analysis,8,54,1
E1265,Jessica Soto,T5130,Node.js Masterclass,76,94,1
E610,Laura Hebert,T5131,Advanced JavaScript,81,86,1
E2098,Michael Bell,T5132,SQL Mastery,89,78,0
E3650,Sharon Miller,T5133,Advanced Data Visualization,1,25,1
E3858,Kathleen Jones,T5134,Python for Data Analysis,32,19,0
E4300,Stephanie Torres,T5135,Python for Data Analysis,16,9,0
E924,Thomas James,T5136,Client Relationship Management,67,3,0
E2188,Tiffany Williams,T5137,Data Science Bootcamp,83,52,1
E2070,Shannon Rogers,T5138,Node.js Masterclass,19,32,0
E544,John Miller,T5139,Project Management for Consultants,9,20,0
E2113,Barbara Gonzalez,T5140,Advanced Data Visualization,38,30,0
E3868,William Howard,T5141,Python for Data Analysis,34,31,1
E1230,Chelsea Martinez,T5142,Machine Learning Basics,87,88,1
E3830,Christopher Flowers,T5143,React and Redux,48,98,1
E2867,Kelly Rocha,T5144,Data Science Bootcamp,54,93,1
E2785,Robert Ellis,T5145,Project Management for Consultants,38,29,0
E1786,Gabriel Wade,T5146,Machine Learning Basics,32,12,0
E1374,William Ferrell,T5147,Python for Data Analysis,23,19,0
E948,Samuel George,T5148,Advanced JavaScript,26,98,1
E4766,Stacy Smith,T5149,React and Redux,88,76,1
E482,Michael Gutierrez MD,T5150,React and Redux,68,42,1
E1697,Joshua Marshall,T5151,Data Science Bootcamp,1,33,0
E4566,Kelly Winters,T5152,SQL Mastery,94,53,1
E4174,Paula King,T5153,Data Science Bootcamp,0,55,1
E777,Danielle Moore,T5154,Business Process Management,19,7,0
E066,Marcus Griffin,T5155,Python for Data Analysis,100,69,1
E2564,James Gonzalez,T5156,Advanced JavaScript,41,23,1
E3051,Steven Curtis,T5157,Full-Stack Web Development,34,25,0
E011,Christopher Green,T5158,Machine Learning Basics,63,37,1
E2611,Andrew Rodriguez,T5159,Consulting Essentials,99,7,1
E3846,Peter Cruz,T5160,Advanced JavaScript,36,30,0
E3457,Brooke Garcia,T5161,React and Redux,5,1,0
E508,Doris Carey,T5162,Advanced Data Visualization,31,36,0
E4343,Mary Clark,T5163,DevOps with Docker,8,18,0
E1594,Alison Blake,T5164,React and Redux,34,10,1
E1288,Katrina Smith,T5165,Data Science Bootcamp,75,59,1
E1104,Debbie Robinson,T5166,Advanced JavaScript,12,16,0
E2249,Erin Mendoza,T5167,DevOps with Docker,5,35,0
E1940,Brittany Bridges,T5168,Business Process Management,88,9,1
E1482,Jeff Morris,T5169,Client Relationship Management,88,48,1
E264,Jessica Chen,T5170,Python for Data Analysis,76,45,0
E3877,Betty Ellison,T5171,Machine Learning Basics,66,52,1
E2647,Miranda Todd,T5172,Machine Learning Basics,28,90,1
E371,Bradley Moore,T5173,Advanced JavaScript,37,18,0
E609,Kyle Mcintosh,T5174,Advanced Data Visualization,36,53,1
E369,Eric Rios,T5175,Data Science Bootcamp,12,43,1
E796,Jessica Baker,T5176,Advanced Data Visualization,2,17,0
E2965,Roberta Cisneros,T5177,Python for Data Analysis,82,27,0
E3675,Amy Smith,T5178,Full-Stack Web Development,43,6,0
E134,Jon Conley,T5179,Advanced JavaScript,29,38,0
E3284,Kathleen Graham,T5180,Business Process Management,25,23,0
E3694,Heidi Ramirez,T5181,Advanced Data Visualization,83,39,1
E163,Lindsay Warren,T5182,Consulting Essentials,35,3,1
E2105,Jason Rodriguez,T5183,Machine Learning Basics,31,10,0
E4789,Kim Reyes,T5184,SQL Mastery,16,23,1
E4432,Stephanie Hernandez,T5185,Project Management for Consultants,89,25,1
E692,Daniel Bell,T5186,Machine Learning Basics,92,21,1
E2944,Ronnie Wilson,T5187,Node.js Masterclass,13,72,1
E3709,Antonio Lucas,T5188,Node.js Masterclass,3,16,0
E2704,Brent Howard,T5189,Data Science Bootcamp,6,83,1
E4312,Stanley Collins DDS,T5190,Project Management for Consultants,81,33,1
E2305,Diana Black,T5191,Data Science Bootcamp,41,31,1
E1888,Jacob Campbell,T5192,Advanced Data Visualization,25,33,0
E2073,Danielle Ellison,T5193,DevOps with Docker,35,0,0
E3558,Dr. Jesus Lamb,T5194,Client Relationship Management,73,81,1
E3751,Mr. Robert Hughes,T5195,Advanced JavaScript,37,5,0
E3152,Robert Thomas,T5196,Machine Learning Basics,90,68,1
E2432,Karen Wilson,T5197,DevOps with Docker,26,11,0
E2250,Krystal Hendricks,T5198,React and Redux,64,100,1
E2504,John Obrien,T5199,Advanced JavaScript,25,7,0
E269,Hector Myers,T5200,Data Science Bootcamp,39,26,0
E2034,Rhonda Miller,T5201,Python for Data Analysis,55,100,1
E3491,Wendy Choi,T5202,SQL Mastery,55,43,1
E4578,Tara Jordan,T5203,SQL Mastery,44,18,1
E978,Julie Conway,T5204,Advanced Data Visualization,0,20,0
E2919,Amanda Boone,T5205,Project Management for Consultants,3,22,0
E2447,Erica Rivers,T5206,Financial Modeling,70,9,1
E1515,Connie Davis,T5207,Machine Learning Basics,40,19,0
E4488,Stephen Williams,T5208,Data Science Bootcamp,40,18,0
E528,Andrew Lynn,T5209,Advanced Data Visualization,65,71,0
E894,Michael Bell,T5210,Machine Learning Basics,24,15,0
E2983,Barbara Keller,T5211,Advanced JavaScript,23,25,0
E3812,Ryan Roberson,T5212,Client Relationship Management,17,51,1
E3500,Brenda Little,T5213,Advanced JavaScript,6,26,0
E4612,Katie Martinez,T5214,Node.js Masterclass,86,16,1
E913,Jerry Wilson,T5215,React and Redux,67,37,1
E870,Joshua Franco,T5216,Full-Stack Web Development,47,26,1
E3283,Sharon Clark,T5217,SQL Mastery,28,13,0
E2168,Charles Adams,T5218,Advanced Data Visualization,2,80,1
E1478,Andrea Castro,T5219,React and Redux,21,16,0
E3972,Nicole Gonzales,T5220,DevOps with Docker,79,95,1
E4354,Ms. Laurie Perry,T5221,Python for Data Analysis,4,13,0
E3225,Desiree Chavez,T5222,Data Science Bootcamp,17,96,1
E3633,Michelle Bowen,T5223,Full-Stack Web Development,1,28,0
E1684,Claire Calhoun,T5224,Advanced JavaScript,4,85,1
E3104,Christine Johnson,T5225,Node.js Masterclass,2,40,0
E4666,Abigail Woods,T5226,React and Redux,28,21,0
E325,Karl Payne,T5227,Node.js Masterclass,20,43,1
E2838,Brooke Taylor,T5228,Node.js Masterclass,23,1,0
E1440,Michael Lucas,T5229,Full-Stack Web Development,30,37,1
E3099,Julie Graves,T5230,Full-Stack Web Development,69,35,1
E3642,Lori Peters,T5231,Client Relationship Management,93,74,1
E4303,Casey Coleman,T5232,Python for Data Analysis,31,38,0
E488,Gary Reid,T5233,Advanced JavaScript,12,37,0
E1599,Shannon Davies,T5234,Python for Data Analysis,95,33,1
E4327,Mrs. Jasmine Rogers,T5235,Data Science Bootcamp,15,30,0
E2425,Samuel Barnett,T5236,Machine Learning Basics,12,23,0
E1850,William Maxwell,T5237,Machine Learning Basics,5,3,0
E3717,Eric Villegas,T5238,SQL Mastery,37,19,0
E1264,Dr. David Dickson MD,T5239,Consulting Essentials,56,100,1
E1620,Chris Ray,T5240,Python for Data Analysis,88,48,1
E3087,Dustin Wilson,T5241,Node.js Masterclass,32,28,0
E2736,Morgan Lewis,T5242,Project Management for Consultants,83,90,0
E361,Calvin Brown,T5243,Advanced Data Visualization,24,36,0
E4654,Billy Smith,T5244,Business Process Management,14,18,0
E3629,Diamond Myers,T5245,Python for Data Analysis,13,31,0
E4000,David Bishop,T5246,Data Science Bootcamp,24,90,1
E1581,Ann Garcia,T5247,Python for Data Analysis,100,19,1
E3740,Edwin Hicks,T5248,Full-Stack Web Development,70,5,1
E4303,Casey Coleman,T5249,Client Relationship Management,34,24,0
E4422,Kerry Brooks,T5250,Machine Learning Basics,7,25,0
E1534,Alyssa Foster,T5251,Advanced Data Visualization,76,15,1
E339,Sarah Ryan,T5252,Full-Stack Web Development,71,62,1
E2819,Ms. Julie Holt,T5253,DevOps with Docker,38,63,1
E1309,Paul Wallace,T5254,Financial Modeling,65,28,1
E966,Derrick Young,T5255,Data Science Bootcamp,100,6,1
E102,Michelle Knight,T5256,Python for Data Analysis,30,39,0
E3970,Hunter May,T5257,DevOps with Docker,79,75,0
E3097,Dana Sparks,T5258,DevOps with Docker,28,19,0
E832,Hector Walsh,T5259,Consulting Essentials,14,22,1
E3159,Devin Waller,T5260,Machine Learning Basics,4,16,0
E1600,Jennifer Santiago,T5261,Python for Data Analysis,26,31,0
E3156,Robert Bridges,T5262,DevOps with Docker,37,24,0
E595,Phillip Howard,T5263,Business Process Management,35,45,1
E1236,Robert Valdez,T5264,Node.js Masterclass,23,35,0
E2400,James Moore,T5265,Business Process Management,97,0,1
E3698,Katie Robertson,T5266,Project Management for Consultants,30,25,0
E4398,Carla Hester,T5267,Advanced Data Visualization,37,2,0
E3466,Susan Henderson,T5268,SQL Mastery,11,83,1
E258,Troy Taylor,T5269,Python for Data Analysis,31,30,0
E1086,Erica Sullivan,T5270,React and Redux,15,6,1
E2972,Timothy Lambert,T5271,Machine Learning Basics,10,7,0
E1939,Denise Hanson MD,T5272,Financial Modeling,67,24,1
E2970,Travis Hudson,T5273,Advanced Data Visualization,18,36,0
E451,Gary Ponce,T5274,Node.js Masterclass,78,39,1
E4993,Sandra Charles,T5275,Data Science Bootcamp,20,7,0
E3751,Mr. Robert Hughes,T5276,Full-Stack Web Development,5,11,0
E3708,Bethany Garrett,T5277,Machine Learning Basics,44,30,1
E3378,Tamara Ware,T5278,React and Redux,60,50,1
E2059,Monique Nguyen,T5279,SQL Mastery,92,21,1
E3379,Phillip Johnson,T5280,React and Redux,72,95,1
E2968,Cynthia Reyes,T5281,Financial Modeling,21,28,0
E4732,Catherine Williams,T5282,React and Redux,93,31,1
E1986,Erin Wilkerson DDS,T5283,Data Science Bootcamp,71,76,1
E4193,Yvette Frank,T5284,DevOps with Docker,34,28,1
E149,Whitney Brown,T5285,Business Process Management,98,76,1
E2292,Kristin Patterson,T5286,Project Management for Consultants,8,74,1
E2477,Rebecca Jones,T5287,Consulting Essentials,49,82,1
E4743,Steven Smith,T5288,Advanced Data Visualization,3,10,0
E2695,Kyle Martinez,T5289,SQL Mastery,10,21,0
E2721,Kenneth Zimmerman,T5290,Machine Learning Basics,14,80,1
E2351,Benjamin Rodriguez,T5291,Advanced Data Visualization,82,82,1
E3149,Sylvia David,T5292,SQL Mastery,93,45,1
E2931,Sheri Robinson,T5293,Financial Modeling,10,10,0
E273,Alison Mckenzie,T5294,Project Management for Consultants,72,36,1
E2563,John Mcdonald,T5295,SQL Mastery,30,7,0
E2354,Louis Jones,T5296,Advanced Data Visualization,77,90,1
E4190,Marissa Santos,T5297,React and Redux,38,44,1
E4347,Brianna Jefferson,T5298,DevOps with Docker,82,20,1
E1489,Tiffany Phillips,T5299,Node.js Masterclass,4,26,0
E2895,Jason Dunn,T5300,Full-Stack Web Development,10,3,0
E499,Dana Hill,T5301,Full-Stack Web Development,48,48,1
E3103,Amber Rodriguez,T5302,Business Process Management,39,0,0
E4739,Melissa Reed,T5303,Business Process Management,26,32,0
E4211,Ruth Robertson,T5304,DevOps with Docker,56,38,1
E841,Alexandria Clark,T5305,Project Management for Consultants,28,28,0
E4532,Frank Cardenas,T5306,DevOps with Docker,33,15,0
E4893,Kimberly Lopez,T5307,SQL Mastery,33,23,0
E2800,David Washington,T5308,Business Process Management,22,35,0
E4951,Roy Best,T5309,DevOps with Docker,80,79,1
E3505,Mrs. Elizabeth Lowery DDS,T5310,React and Redux,39,35,0
E565,Dr. Chelsey Wallace,T5311,DevOps with Docker,43,27,1
E061,Sarah Nichols,T5312,Client Relationship Management,19,21,0
E912,David Williams,T5313,Machine Learning Basics,0,22,0
E4652,Alison Taylor,T5314,Advanced Data Visualization,3,31,0
E3028,Rachel Barnes,T5315,Python for Data Analysis,3,70,1
E108,Francisco Brown,T5316,Business Process Management,34,67,1
E3029,Jessica Campbell,T5317,DevOps with Docker,69,30,1
E1457,Amy Wu,T5318,SQL Mastery,45,22,1
E3055,Julian Keith,T5319,Full-Stack Web Development,29,10,0
E4953,Melinda Gordon,T5320,Project Management for Consultants,4,26,0
E1033,Amy Holt,T5321,Data Science Bootcamp,59,95,1
E2422,Aaron Carney,T5322,Advanced JavaScript,65,76,1
E1982,James Green,T5323,Project Management for Consultants,12,34,1
E3333,Susan Anderson,T5324,Python for Data Analysis,20,40,0
E2511,Alexander Kelly,T5325,Project Management for Consultants,25,22,0
E4022,Carl Wolfe,T5326,Node.js Masterclass,100,16,1
E3023,Brittany Fernandez,T5327,Python for Data Analysis,52,45,1
E1628,Jasmine Bradford,T5328,Advanced JavaScript,7,0,0
E2198,Michelle Campos,T5329,Machine Learning Basics,0,23,1
E2662,Michelle Ortiz,T5330,Advanced Data Visualization,27,5,0
E4457,Melinda Johnson,T5331,Advanced Data Visualization,62,93,0
E3238,Cindy Stephens,T5332,Advanced JavaScript,27,26,0
E1230,Chelsea Martinez,T5333,React and Redux,38,36,0
E848,Lindsay Keller,T5334,Machine Learning Basics,35,15,0
E3942,Evan Mendoza,T5335,Python for Data Analysis,15,16,1
E1827,Daniel Ramos,T5336,Advanced JavaScript,32,21,1
E1629,Christopher Leonard,T5337,Machine Learning Basics,31,28,0
E945,Kyle Taylor,T5338,Advanced Data Visualization,2,17,0
E4583,Teresa Brown,T5339,Machine Learning Basics,38,47,1
E3902,Michele Crawford,T5340,Full-Stack Web Development,59,62,1
E1868,Tyler Nixon,T5341,React and Redux,34,15,0
E1384,Rhonda Webb,T5342,React and Redux,5,29,0
E4311,Joe Gutierrez,T5343,Data Science Bootcamp,76,0,1
E3881,Eric Gonzalez,T5344,React and Redux,81,51,1
E4515,Michael Meza,T5345,Data Science Bootcamp,13,30,0
E2599,Malik Johnson,T5346,Full-Stack Web Development,85,38,1
E3701,Lisa Tate,T5347,Financial Modeling,39,22,0
E3569,Kimberly Dunn,T5348,Advanced Data Visualization,18,33,0
E1846,William Fox,T5349,Machine Learning Basics,34,15,0
E2454,Frank Lowery,T5350,Node.js Masterclass,18,40,0
E4268,Chad Lee,T5351,Data Science Bootcamp,5,15,0
E432,Christopher Grant,T5352,Machine Learning Basics,50,52,0
E493,Cameron Thomas,T5353,React and Redux,43,89,1
E3939,Karen Long,T5354,Node.js Masterclass,28,5,0
E239,Brittany Parrish,T5355,SQL Mastery,76,47,1
E1187,Sarah Weeks,T5356,Advanced Data Visualization,19,23,0
E1331,Robin Chen,T5357,React and Redux,30,88,1
E4362,Carlos Gallegos,T5358,Consulting Essentials,51,55,1
E290,Daryl Braun,T5359,Project Management for Consultants,90,24,0
E4915,Kelly Smith,T5360,Advanced Data Visualization,27,25,0
E3197,Angela Warner,T5361,Financial Modeling,13,34,1
E4117,Krista Bridges,T5362,Machine Learning Basics,9,23,0
E4551,Katherine Faulkner,T5363,DevOps with Docker,9,15,0
E4919,Lynn Williams,T5364,Advanced Data Visualization,15,6,0
E2415,Sara Lester,T5365,Advanced JavaScript,35,40,0
E565,Dr. Chelsey Wallace,T5366,Client Relationship Management,13,23,0
E685,Lauren Stanley,T5367,DevOps with Docker,24,3,0
E481,Melanie Cooke,T5368,Machine Learning Basics,32,23,0
E741,Daniel Frost,T5369,Node.js Masterclass,85,11,1
E1604,Robert Armstrong,T5370,Python for Data Analysis,54,27,1
E4631,William Wong,T5371,SQL Mastery,36,12,0
E3053,Jamie Williams,T5372,SQL Mastery,3,17,0
E4879,Ashley Watkins,T5373,Advanced Data Visualization,85,24,1
E2752,Margaret Singh,T5374,DevOps with Docker,29,14,0
E1201,Timothy Johnston,T5375,React and Redux,48,42,1
E239,Brittany Parrish,T5376,Data Science Bootcamp,39,15,0
E121,Danielle Ingram,T5377,Data Science Bootcamp,58,74,1
E2449,Suzanne Glenn,T5378,Full-Stack Web Development,48,25,1
E2751,Joseph Nelson,T5379,Python for Data Analysis,1,9,0
E4607,April Jordan,T5380,Machine Learning Basics,60,8,1
E2331,Michelle Neal,T5381,Project Management for Consultants,3,17,0
E2378,Melissa Barry,T5382,Advanced Data Visualization,1,2,0
E1537,Eric Woodard,T5383,Data Science Bootcamp,89,25,1
E1199,Taylor Smith,T5384,React and Redux,98,86,1
E3452,Jeremy Myers,T5385,Advanced JavaScript,100,82,1
E1057,Alexandra Martin,T5386,Advanced Data Visualization,22,52,1
E2483,Kenneth Phillips,T5387,Machine Learning Basics,74,34,1
E3427,Michael Lopez,T5388,DevOps with Docker,36,84,1
E800,Melissa Stanton,T5389,Financial Modeling,56,1,0
E109,Kevin Lopez,T5390,Project Management for Consultants,13,31,0
E4942,Jennifer Bailey,T5391,Data Science Bootcamp,12,13,0
E3889,Timothy Smith,T5392,Client Relationship Management,35,23,0
E4381,Renee Singh,T5393,Machine Learning Basics,3,27,0
E2806,Jessica Moore,T5394,Advanced JavaScript,57,43,1
E4980,Eric Peterson,T5395,Machine Learning Basics,21,6,0
E928,Jose Silva,T5396,Full-Stack Web Development,40,39,1
E3013,Joshua Berg,T5397,Financial Modeling,31,39,0
E3702,Sean Lynn,T5398,React and Redux,10,12,0
E193,Austin Casey,T5399,Advanced Data Visualization,23,4,0
E1881,Monica Vang,T5400,Python for Data Analysis,35,6,0
E3674,John Porter,T5401,Project Management for Consultants,2,55,1
E1838,Toni Chase,T5402,Consulting Essentials,11,21,0
E2081,Devin Weaver,T5403,Client Relationship Management,10,20,0
E3215,Michael Moore,T5404,Python for Data Analysis,3,32,0
E2434,John Cooper,T5405,Machine Learning Basics,38,36,0
E498,Michelle Randall,T5406,Advanced JavaScript,37,21,1
E833,Brandon Cruz,T5407,Python for Data Analysis,19,31,1
E2163,Sarah Sanchez,T5408,Node.js Masterclass,16,15,0
E4691,Amanda Ramirez,T5409,Financial Modeling,7,23,0
E1304,Garrett Chapman,T5410,Advanced Data Visualization,99,99,1
E4014,Cody Williams,T5411,Client Relationship Management,1,14,0
E2147,Aaron Obrien,T5412,Data Science Bootcamp,97,79,1
E3222,Carl Johnson,T5413,DevOps with Docker,30,6,0
E917,Carolyn Martin,T5414,Data Science Bootcamp,25,21,0
E1664,Tyler Reese,T5415,Advanced JavaScript,29,99,1
E2706,Kathryn Johnson,T5416,Full-Stack Web Development,84,19,1
E2819,Ms. Julie Holt,T5417,Machine Learning Basics,15,36,0
E4199,Isaiah Fletcher,T5418,Consulting Essentials,63,44,0
E2849,Jennifer Burke,T5419,Python for Data Analysis,72,69,1
E1186,Tina Cook,T5420,Machine Learning Basics,31,40,0
E3062,Jason Rivera,T5421,Client Relationship Management,20,8,0
E322,Jonathan Adams,T5422,SQL Mastery,85,1,1
E2045,Lawrence Hernandez,T5423,Advanced Data Visualization,54,6,1
E3698,Katie Robertson,T5424,DevOps with Docker,9,23,0
E4887,Tyler Adams,T5425,Full-Stack Web Development,93,66,1
E1116,James Harrison,T5426,React and Redux,0,52,1
E1456,Timothy Phillips,T5427,Python for Data Analysis,43,76,1
E979,Vicki Wells,T5428,Financial Modeling,38,64,0
E4553,Olivia Woods,T5429,Full-Stack Web Development,7,18,0
E1778,Laurie Ferguson,T5430,Machine Learning Basics,10,0,0
E2922,Thomas Mckay,T5431,Data Science Bootcamp,21,13,0
E3480,Ashley Peterson,T5432,Python for Data Analysis,3,74,1
E832,Hector Walsh,T5433,Python for Data Analysis,1,89,0
E3295,Mariah Evans,T5434,Financial Modeling,69,100,0
E4207,Joshua Moses,T5435,Machine Learning Basics,31,81,1
E157,Steven Rodriguez,T5436,Node.js Masterclass,34,6,0
E4464,Erin Taylor,T5437,Python for Data Analysis,33,40,0
E4746,Scott Joyce,T5438,Data Science Bootcamp,77,32,1
E2975,Tim Montgomery,T5439,Business Process Management,97,18,1
E4881,Danielle Kelly,T5440,Machine Learning Basics,22,30,0
E1693,Mrs. Cheyenne Henderson DVM,T5441,Advanced Data Visualization,54,8,1
E2260,Carla Cooper,T5442,Advanced Data Visualization,39,16,1
E988,Kari Hensley,T5443,Business Process Management,84,49,1
E963,Margaret Cannon,T5444,Node.js Masterclass,17,40,0
E648,Suzanne Carrillo,T5445,Client Relationship Management,16,33,0
E2803,Christine Scott,T5446,Advanced JavaScript,36,14,0
