emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education
E4147,Lance Rodriguez,Finance,Manager,2022-02-07,48,20.0,105786.0,2.0,Bachelors
E4148,James Hall,Engineering,Senior Developer,2021-07-25,32,10.0,67575.0,1.0,Bachelors
E4149,George Olsen,Finance,Mid-level Developer,2015-12-06,30,6.0,59760.0,2.0,Bachelors
E4150,Hector Williams,Finance,Senior Developer,2011-05-10,42,,102919.0,1.0,Bachelors
E4151,Colleen Flowers,Finance,Junior Developer,2015-10-31,28,4.0,35555.0,1.0,Bachelors
E4152,Nicole Good,Sales,Senior Developer,2013-12-26,36,10.0,78838.0,2.0,MBA
E4153,Julie Thomas MD,Engineering,Senior Developer,2019-04-24,49,11.0,114834.0,,Bachelors
E4154,Willie Mendez,Marketing,Manager,2019-07-14,45,20.0,94865.0,0.0,Masters
E4155,Ryan Washington,Marketing,Senior Developer,2021-11-27,40,11.0,115941.0,2.0,Bachelors
E4156,Mike Zimmerman,Finance,Mid-level Developer,2009-08-04,37,6.0,74583.0,3.0,MBA
E4157,Richard Smith,Marketing,Junior Developer,2019-11-10,24,0.0,23033.0,0.0,Masters
E4158,Lisa Durham,Sales,Manager,2019-01-05,40,20.0,94857.0,2.0,Masters
E4159,Tamara Crane,Marketing,Manager,2011-12-04,49,20.0,82268.0,2.0,Bachelors
E4160,Larry Bautista,Finance,Manager,2016-08-19,41,20.0,101845.0,2.0,Bachelors
E4161,Aaron Medina,Engineering,Senior Developer,2006-09-21,47,11.0,86476.0,2.0,Bachelors
E4162,Allison Gonzalez,Sales,Manager,2005-12-30,46,20.0,81892.0,3.0,Masters
E4163,Steven Crawford,HR,Senior Developer,2016-09-25,38,10.0,78845.0,1.0,Bachelors
E4164,Raymond Ray,HR,Junior Developer,2023-12-02,27,4.0,40498.0,0.0,Bachelors
E4165,Kathleen Sampson,Marketing,Mid-level Developer,2020-09-07,39,6.0,64967.0,1.0,Masters
E4166,Monica Foster,Finance,Senior Developer,2010-03-10,44,11.0,113639.0,1.0,Bachelors
E4167,Jose Howe,Marketing,Senior Developer,2018-03-26,33,10.0,60277.0,2.0,MBA
E4168,Randy Novak,Finance,Senior Developer,2020-05-24,39,10.0,57536.0,2.0,Bachelors
E4169,Bridget Williams,Finance,Junior Developer,2022-06-30,24,2.0,29941.0,0.0,MBA
E4170,Sheila Houston,Marketing,Senior Developer,2011-09-25,48,11.0,96733.0,1.0,Bachelors
E4171,Calvin Jones,Marketing,Senior Developer,2017-12-01,40,11.0,95564.0,2.0,Masters
E4172,Elizabeth Ryan,Finance,Senior Developer,2021-11-29,35,10.0,73566.0,0.0,Bachelors
E4173,Michael Stanton,Marketing,Junior Developer,2006-02-01,29,3.0,35430.0,1.0,MBA
E4174,Paula King,Marketing,Mid-level Developer,2011-01-18,28,5.0,47499.0,0.0,Bachelors
E4175,Michelle Santiago,HR,Mid-level Developer,2016-04-28,38,6.0,65138.0,2.0,MBA
E4176,Ryan Dyer,HR,Senior Developer,2005-11-30,47,,95097.0,3.0,MBA
E4177,Stephen Wright,HR,Mid-level Developer,2010-12-18,26,5.0,49473.0,1.0,Bachelors
E4178,Brittany Ruiz,HR,Manager,2011-11-02,49,20.0,113404.0,0.0,MBA
E4179,Jorge Wagner Jr.,Finance,Senior Developer,2023-10-29,35,10.0,73378.0,1.0,Bachelors
E4180,David Smith,Finance,Junior Developer,2011-12-17,27,4.0,43741.0,0.0,MBA
E4181,Latoya Bishop,Engineering,Senior Developer,2005-02-25,30,10.0,60979.0,3.0,MBA
E4182,Jason Booth,Sales,Junior Developer,2020-03-08,29,4.0,,2.0,Bachelors
E4183,Lucas Villa,Engineering,Senior Developer,2011-11-22,47,11.0,114513.0,2.0,Bachelors
E4184,Jeffrey Barnes,Finance,Senior Developer,2011-05-07,50,11.0,83119.0,,MBA
E4185,Vincent Beck,Sales,Junior Developer,2017-06-16,25,4.0,35609.0,2.0,MBA
E4186,Darius Thomas,HR,Senior Developer,2012-06-16,39,10.0,69255.0,1.0,MBA
E4187,James Smith,HR,Senior Developer,2005-11-15,35,10.0,75055.0,3.0,Masters
E4188,Darren Wang,Marketing,Junior Developer,2008-11-28,29,4.0,,2.0,MBA
E4189,Kelly Potter,HR,Junior Developer,2007-05-13,27,4.0,46262.0,0.0,MBA
E4190,Marissa Santos,Engineering,Mid-level Developer,2023-06-15,27,5.0,48980.0,3.0,Masters
E4191,Amanda Garrett,Engineering,Senior Developer,2011-04-17,35,10.0,52859.0,2.0,Masters
E4192,Michelle Friedman,Finance,Mid-level Developer,2021-03-01,33,6.0,61041.0,1.0,Bachelors
E4193,Yvette Frank,Marketing,Junior Developer,2009-09-01,28,3.0,40988.0,3.0,Bachelors
E4194,Samantha Butler,Finance,Junior Developer,2023-09-04,24,2.0,33944.0,0.0,Masters
E4195,Sarah Buckley,Engineering,Manager,2005-04-22,45,20.0,82822.0,3.0,Bachelors
E4196,Olivia Sweeney,Sales,Junior Developer,2011-10-22,22,1.0,27210.0,0.0,Masters
E4197,Katelyn Santiago,Engineering,Junior Developer,2010-04-14,22,0.0,21080.0,0.0,Masters
E4198,Joanne Carter,HR,Senior Developer,2006-04-19,34,10.0,,2.0,Bachelors
E4199,Isaiah Fletcher,Engineering,Senior Developer,2023-06-24,45,11.0,111956.0,2.0,Bachelors
E4200,Christopher Wolfe DDS,Finance,Mid-level Developer,2009-08-17,38,6.0,79598.0,1.0,MBA
E4201,Nathan Mcdaniel,Sales,Manager,2010-10-30,45,20.0,118862.0,1.0,Masters
E4202,Gregory Reyes,Sales,Junior Developer,2016-04-05,29,4.0,35051.0,1.0,MBA
E4203,Jessica Carr,HR,Junior Developer,2009-03-16,27,3.0,43442.0,1.0,Bachelors
E4204,Mario Grant,Finance,Junior Developer,2012-03-10,24,2.0,21793.0,0.0,MBA
E4205,Rachael Ward,Marketing,Senior Developer,2007-11-16,49,11.0,91516.0,3.0,Bachelors
E4206,Jeffrey Gilbert,Marketing,Senior Developer,2023-09-23,38,10.0,60761.0,3.0,Bachelors
E4207,Joshua Moses,Marketing,Manager,2015-05-05,40,20.0,116464.0,0.0,MBA
E4208,Anita Rodriguez DDS,Marketing,Mid-level Developer,2016-03-31,37,6.0,75157.0,3.0,Bachelors
E4209,Stacy Baker,HR,Mid-level Developer,2022-03-29,35,6.0,69816.0,0.0,MBA
E4210,Lisa King,Engineering,Mid-level Developer,2018-03-14,26,5.0,47026.0,0.0,Masters
E4211,Ruth Robertson,Engineering,Mid-level Developer,2019-03-29,38,6.0,63684.0,3.0,MBA
E4212,Mark Raymond,Sales,Senior Developer,2023-06-11,46,11.0,119745.0,,Masters
E4213,Michael Jackson,HR,Manager,2013-01-27,46,20.0,86716.0,1.0,Masters
E4214,Michelle Myers,Finance,Mid-level Developer,2006-05-02,28,5.0,35226.0,2.0,MBA
E4215,Nancy Robinson,HR,Senior Developer,2018-11-26,31,10.0,50281.0,,MBA
E4216,Barry Conner,HR,Senior Developer,2017-03-11,31,10.0,66924.0,3.0,MBA
E4217,Angela Long,Engineering,Senior Developer,2016-07-17,47,11.0,106591.0,2.0,MBA
E4218,Stephanie Wilson,HR,Mid-level Developer,2006-04-23,38,6.0,64758.0,1.0,Bachelors
E4219,Kristen Moyer,Sales,Mid-level Developer,2015-03-28,31,6.0,62962.0,3.0,Masters
E4220,Kenneth Navarro,Engineering,Senior Developer,2007-04-13,34,10.0,52661.0,0.0,Masters
E4221,Lori Chandler,HR,Senior Developer,2013-07-18,40,11.0,,0.0,Bachelors
E4222,Rodney Smith,Sales,Junior Developer,2023-08-11,22,2.0,30692.0,0.0,Bachelors
E4223,Jason Lawson,Sales,Manager,2007-01-28,46,20.0,114115.0,0.0,Masters
E4224,Kimberly Thompson,Engineering,Mid-level Developer,2012-02-25,30,6.0,65462.0,0.0,Bachelors
E4225,Cory Perez,Engineering,Senior Developer,2022-05-23,49,11.0,116158.0,,MBA
E4226,Terry Wilson,Engineering,Junior Developer,2007-02-07,24,2.0,34922.0,0.0,MBA
E4227,Alexandria Williams,Sales,Junior Developer,2010-04-16,27,3.0,42064.0,3.0,MBA
E4228,John Long,Marketing,Manager,2021-11-02,45,20.0,97546.0,0.0,Bachelors
E4229,Ana Gonzalez,Finance,Junior Developer,2020-12-04,26,3.0,46379.0,2.0,Bachelors
E4230,Michael Hansen,Engineering,Junior Developer,2017-07-10,29,4.0,43431.0,0.0,Bachelors
E4231,Tiffany Glover,Finance,Senior Developer,2024-01-22,34,10.0,,0.0,Masters
E4232,Joanne Lamb,Finance,Senior Developer,2021-07-20,36,10.0,66458.0,2.0,Bachelors
E4233,Adam Jensen,Finance,Mid-level Developer,2006-04-14,36,6.0,78486.0,0.0,Bachelors
E4234,Colleen Campbell DVM,Sales,Mid-level Developer,2021-08-23,31,6.0,54091.0,1.0,Masters
E4235,Melissa Velez,Engineering,Junior Developer,2008-09-16,29,3.0,36644.0,2.0,Masters
E4236,Travis Harris,Marketing,Senior Developer,2023-08-07,44,11.0,90780.0,1.0,MBA
E4237,Kelly Morgan,HR,Mid-level Developer,2017-05-30,39,6.0,54166.0,2.0,Bachelors
E4238,Juan Calhoun,Finance,Junior Developer,2014-02-05,24,0.0,,0.0,MBA
E4239,Ronnie Solis,Marketing,Mid-level Developer,2019-09-01,29,,45292.0,2.0,Bachelors
E4240,Gary Chavez,Finance,Mid-level Developer,2020-01-15,28,5.0,47871.0,2.0,MBA
E4241,Roger Lynch,Sales,Manager,2012-10-10,50,,82018.0,1.0,Bachelors
E4242,Cindy Olson,HR,Manager,2020-06-08,47,20.0,104636.0,2.0,MBA
E4243,Luke King,Finance,Junior Developer,2006-08-19,24,1.0,24183.0,0.0,MBA
E4244,Charles Aguilar,Marketing,Junior Developer,2006-01-29,28,4.0,39404.0,0.0,Bachelors
E4245,Jennifer Navarro,Marketing,Mid-level Developer,2005-05-28,28,5.0,48962.0,3.0,MBA
E4246,Taylor Pena,Finance,Senior Developer,2008-05-16,41,11.0,98780.0,0.0,Bachelors
E4247,Kenneth King V,Engineering,Manager,2016-11-04,41,20.0,98417.0,2.0,MBA
E4248,Stephen Maldonado,Engineering,Manager,2015-05-06,40,20.0,108415.0,1.0,Bachelors
E4249,Jaclyn Robinson,Marketing,Manager,2013-05-30,49,20.0,102470.0,3.0,Masters
E4250,Sharon Ortega,Marketing,Junior Developer,2012-11-07,27,3.0,39830.0,3.0,Bachelors
E4251,Robert Fisher,Engineering,Senior Developer,2005-02-18,43,11.0,89215.0,2.0,Masters
E4252,Christopher Marsh,Finance,Junior Developer,2013-06-16,28,4.0,38902.0,1.0,MBA
E4253,Zachary Watson,Engineering,Mid-level Developer,2013-01-07,35,6.0,58662.0,1.0,MBA
E4254,Angela Johnson,Marketing,Mid-level Developer,2017-01-14,36,6.0,72727.0,1.0,Bachelors
E4255,John Nguyen,Marketing,Manager,2021-06-20,45,20.0,88427.0,2.0,Bachelors
E4256,Andrew Fowler,Sales,Junior Developer,2010-12-12,27,3.0,48002.0,1.0,MBA
E4257,Allen Walker,Finance,Junior Developer,2007-09-12,27,3.0,37069.0,2.0,Bachelors
E4258,Veronica Hood,Marketing,Mid-level Developer,2012-12-30,30,6.0,68468.0,1.0,MBA
E4259,Robert Brewer,HR,Manager,2016-11-13,47,20.0,100333.0,1.0,MBA
E4260,Gilbert Gutierrez,Sales,Mid-level Developer,2011-04-11,25,5.0,47038.0,2.0,MBA
E4261,Olivia Hurley,Sales,Junior Developer,2021-05-07,22,0.0,26241.0,0.0,Bachelors
E4262,Jamie Smith,Engineering,Senior Developer,2006-10-02,46,11.0,96264.0,2.0,Bachelors
E4263,Chelsea Alexander,Finance,Senior Developer,2012-03-07,38,10.0,62122.0,1.0,Masters
E4264,Kristin Walker,Engineering,Senior Developer,2022-12-07,50,11.0,89222.0,3.0,Bachelors
E4265,Luke Harrison,HR,Senior Developer,2022-02-25,38,10.0,57361.0,3.0,MBA
E4266,Sherry Hall,HR,Junior Developer,2009-03-08,23,1.0,23837.0,0.0,MBA
E4267,Trevor Davis,Engineering,Junior Developer,2008-07-17,23,1.0,23072.0,0.0,Bachelors
E4268,Chad Lee,Marketing,Senior Developer,2006-02-02,48,11.0,105253.0,0.0,Masters
E4269,Corey Jimenez Jr.,Engineering,Junior Developer,2019-03-14,26,4.0,43997.0,1.0,MBA
E4270,Samuel Miles,Marketing,Senior Developer,2014-12-22,38,10.0,67608.0,1.0,Masters
E4271,David Leon,Sales,Manager,2023-05-26,45,20.0,92705.0,2.0,Masters
E4272,Daniel James,Sales,Manager,2021-08-23,41,20.0,107021.0,2.0,Masters
E4273,Brendan Yu,HR,Senior Developer,2022-06-08,37,10.0,76769.0,0.0,Masters
E4274,Michael Weiss,Finance,Manager,2008-09-03,44,20.0,85936.0,,Masters
E4275,Stephanie Bradford,Finance,Senior Developer,2018-10-23,33,10.0,66006.0,0.0,Masters
E4276,Karen Le,HR,Senior Developer,2015-03-31,39,10.0,79633.0,3.0,Masters
E4277,Michael Murphy,Sales,Manager,2014-09-12,49,,90377.0,1.0,Bachelors
E4278,Monica Castaneda,Marketing,Junior Developer,2019-10-06,25,3.0,42964.0,0.0,Masters
E4279,Bernard Johnson,Engineering,Mid-level Developer,2012-07-23,25,5.0,40468.0,3.0,Bachelors
E4280,Jordan Robertson,Finance,Senior Developer,2024-05-31,34,10.0,55898.0,1.0,MBA
E4281,Matthew Fox,HR,Senior Developer,2013-01-30,35,10.0,57752.0,1.0,Bachelors
E4282,Melissa Pham,Finance,Mid-level Developer,2005-04-10,38,6.0,55580.0,1.0,Masters
E4283,Mr. Jeremy Wagner,Finance,Senior Developer,2018-02-16,30,10.0,60648.0,1.0,Bachelors
E4284,Colin Roy,Sales,Junior Developer,2011-09-16,29,3.0,42757.0,0.0,Masters
E4285,Glenda Bennett,Engineering,Mid-level Developer,2006-10-25,27,5.0,42626.0,0.0,Bachelors
E4286,Sara Bean,Finance,Manager,2017-07-20,46,20.0,90960.0,1.0,MBA
E4287,Tammy Moran,Engineering,Senior Developer,2015-05-29,33,10.0,51102.0,3.0,Masters
E4288,Peter Avery,Marketing,Junior Developer,2021-06-14,27,4.0,49081.0,3.0,MBA
E4289,Lauren Suarez,HR,Mid-level Developer,2015-04-05,30,6.0,67483.0,2.0,MBA
E4290,Natalie Johnson,Marketing,Junior Developer,2009-05-17,22,2.0,25154.0,0.0,Masters
E4291,Perry Kelly,Sales,Manager,2016-02-12,45,20.0,99266.0,1.0,MBA
E4292,Chelsea Smith,Marketing,Junior Developer,2010-08-09,25,4.0,44065.0,0.0,Masters
E4293,Stephanie Mcgee,Engineering,Senior Developer,2014-11-10,46,11.0,84930.0,3.0,Bachelors
E4294,Mr. John Jefferson IV,HR,Senior Developer,2009-05-12,50,11.0,107190.0,0.0,Bachelors
E4295,Kathleen Rogers MD,HR,Manager,2023-03-21,49,20.0,99486.0,0.0,Masters
E4296,Scott Weber,Engineering,Senior Developer,2022-06-16,44,11.0,81530.0,2.0,Bachelors
E4297,Elizabeth Miller,Marketing,Manager,2017-09-29,40,20.0,87106.0,0.0,Masters
E4298,Randy Hess,Sales,Mid-level Developer,2013-12-16,30,6.0,56257.0,2.0,Bachelors
E4299,Timothy Zuniga,HR,Senior Developer,2009-06-27,49,11.0,113665.0,3.0,MBA
E4300,Stephanie Torres,Finance,Mid-level Developer,2006-12-08,30,6.0,67344.0,1.0,MBA
E4301,Joanne Davenport,Marketing,Manager,2010-07-27,42,20.0,82096.0,1.0,Bachelors
E4302,Grace Allen,Finance,Manager,2020-01-03,42,20.0,119832.0,1.0,Masters
E4303,Casey Coleman,Marketing,Senior Developer,2007-09-23,34,10.0,51737.0,0.0,Bachelors
E4304,Thomas Williamson,Marketing,Junior Developer,2024-08-11,27,4.0,42833.0,2.0,Bachelors
E4305,Andre Vang,Sales,Junior Developer,2023-06-11,29,4.0,42694.0,1.0,Masters
E4306,Laurie Burns,Marketing,Junior Developer,2009-03-31,29,4.0,44423.0,0.0,MBA
E4307,Christine Brown,Marketing,Senior Developer,2011-05-11,48,11.0,100058.0,,MBA
E4308,Jessica Richardson,Engineering,Senior Developer,2007-02-10,45,11.0,84572.0,3.0,MBA
E4309,Jill Hart,Finance,Senior Developer,2013-02-14,30,10.0,57851.0,0.0,Masters
E4310,Scott Snyder,HR,Junior Developer,2021-10-30,23,1.0,26515.0,0.0,Masters
E4311,Joe Gutierrez,Engineering,Manager,2020-06-23,48,20.0,118068.0,0.0,Masters
E4312,Stanley Collins DDS,Marketing,Manager,2017-11-13,44,20.0,87928.0,1.0,Bachelors
E4313,Eric Barrera,HR,Mid-level Developer,2018-10-03,28,5.0,36670.0,2.0,Masters
E4314,Edward Young,Marketing,Senior Developer,2019-04-05,49,11.0,97244.0,2.0,Bachelors
E4315,Courtney Griffith,Marketing,Senior Developer,2021-12-03,49,11.0,90536.0,0.0,Masters
E4316,Jacob Bradley,HR,Senior Developer,2013-03-31,47,11.0,81801.0,3.0,Bachelors
E4317,Elijah Moore,HR,Mid-level Developer,2009-06-05,25,5.0,35326.0,0.0,Bachelors
E4318,Keith Hernandez,Finance,Mid-level Developer,2012-12-10,30,6.0,70831.0,2.0,Masters
E4319,Ryan Guzman,Engineering,Senior Developer,2020-01-28,45,11.0,83752.0,2.0,Bachelors
E4320,George Ramirez,Engineering,Mid-level Developer,2005-01-19,31,6.0,70444.0,3.0,MBA
E4321,James Yang,Marketing,Junior Developer,2007-10-06,24,0.0,26822.0,0.0,Bachelors
E4322,Louis Spence,Marketing,Mid-level Developer,2017-04-21,39,6.0,64023.0,0.0,Masters
E4323,Amy Green,Marketing,Senior Developer,2007-04-18,42,11.0,103190.0,0.0,MBA
E4324,Patrick Cruz,Marketing,Manager,2015-10-04,42,20.0,86290.0,0.0,Masters
E4325,Adam Reed,Sales,Senior Developer,2007-04-10,46,11.0,119094.0,1.0,Masters
E4326,Michael Webb,Marketing,Junior Developer,2015-05-20,28,,36223.0,1.0,MBA
E4327,Mrs. Jasmine Rogers,Finance,Senior Developer,2019-07-04,43,11.0,97004.0,1.0,MBA
E4328,Dr. George Mack,Finance,Mid-level Developer,2018-03-28,36,6.0,62480.0,1.0,MBA
E4329,Ryan Barnes,HR,Junior Developer,2016-05-09,28,4.0,46185.0,0.0,Masters
E4330,Emily Hess,Sales,Senior Developer,2023-08-28,42,11.0,118590.0,1.0,MBA
E4331,James Erickson,HR,Senior Developer,2020-01-07,43,11.0,,2.0,Masters
E4332,Rebecca Adams,HR,Junior Developer,2021-12-15,27,3.0,40144.0,1.0,Bachelors
E4333,Tina Montgomery,Sales,Senior Developer,2008-10-23,35,10.0,50314.0,2.0,Bachelors
E4334,Timothy George,HR,Manager,2009-05-05,47,20.0,108048.0,0.0,Bachelors
E4335,Jennifer Ramirez,Marketing,Senior Developer,2018-10-02,48,11.0,,3.0,Masters
E4336,Jessica Hanson,Marketing,Senior Developer,2008-03-25,30,10.0,66815.0,1.0,MBA
E4337,Martin Baker,Engineering,Mid-level Developer,2018-06-07,30,6.0,65808.0,3.0,Bachelors
E4338,Zachary Phillips,Engineering,Junior Developer,2019-03-07,23,0.0,27430.0,0.0,Bachelors
E4339,Victor Griffin,Sales,Junior Developer,2015-06-06,24,2.0,25410.0,0.0,Bachelors
E4340,Michael Maldonado,Sales,Manager,2022-10-25,44,20.0,114629.0,1.0,MBA
E4341,Anthony Taylor,Sales,Senior Developer,2005-04-25,48,11.0,97797.0,3.0,MBA
E4342,Kelly Rodriguez,Finance,Mid-level Developer,2005-11-16,31,6.0,62418.0,2.0,Bachelors
E4343,Mary Clark,Sales,Mid-level Developer,2006-05-31,38,6.0,51909.0,2.0,MBA
E4344,Eric Cole,Marketing,Manager,2007-11-18,48,20.0,93435.0,0.0,MBA
E4345,Rebecca Evans,Marketing,Manager,2012-10-25,49,20.0,80659.0,3.0,MBA
E4346,Cynthia Moore,Engineering,Senior Developer,2021-08-18,41,11.0,101696.0,1.0,Masters
E4347,Brianna Jefferson,Engineering,Junior Developer,2015-11-27,22,0.0,34152.0,0.0,MBA
E4348,Kristy Vega,HR,Junior Developer,2006-07-30,28,3.0,39474.0,2.0,Bachelors
E4349,Mark Moss,Engineering,Senior Developer,2010-12-20,48,11.0,105449.0,0.0,Masters
E4350,Robert Baker,HR,Manager,2011-07-09,45,20.0,84042.0,3.0,MBA
E4351,Kristen Peterson,Engineering,Manager,2009-04-13,50,20.0,117972.0,1.0,MBA
E4352,Mark Galloway,Engineering,Junior Developer,2015-11-04,22,0.0,25561.0,0.0,Bachelors
E4353,Nathan Ochoa,Engineering,Senior Developer,2017-10-20,41,11.0,104753.0,3.0,MBA
E4354,Ms. Laurie Perry,Sales,Manager,2014-01-14,42,20.0,93852.0,1.0,MBA
E4355,Kathryn Haney,Marketing,Senior Developer,2020-06-12,44,11.0,100153.0,2.0,MBA
E4356,Isaac Williams,Finance,Mid-level Developer,2014-07-23,32,6.0,60453.0,1.0,Masters
E4357,Benjamin Phillips,Finance,Mid-level Developer,2007-01-26,34,6.0,70754.0,0.0,MBA
E4358,Ronald White,Engineering,Senior Developer,2014-03-05,31,10.0,68294.0,0.0,Masters
E4359,Jimmy Smith,Sales,Senior Developer,2009-05-03,32,10.0,63760.0,1.0,MBA
E4360,Kevin Edwards,HR,Mid-level Developer,2019-07-11,31,6.0,75826.0,3.0,Bachelors
E4361,Theresa Garcia,Sales,Mid-level Developer,2006-09-28,38,6.0,73057.0,3.0,Masters
E4362,Carlos Gallegos,Engineering,Senior Developer,2011-02-02,42,11.0,102573.0,0.0,Masters
E4363,Kimberly Smith,Sales,Senior Developer,2014-01-13,38,10.0,68794.0,0.0,MBA
E4364,Megan Hunt,Finance,Junior Developer,2005-06-19,26,4.0,39235.0,0.0,MBA
E4365,Anne Ingram,HR,Senior Developer,2015-08-13,50,11.0,90904.0,3.0,Bachelors
E4366,Johnny Horton,HR,Manager,2017-08-09,43,20.0,92835.0,0.0,MBA
E4367,Dennis Le,Sales,Senior Developer,2017-02-02,30,10.0,50116.0,2.0,Bachelors
E4368,Cheryl Marshall,HR,Senior Developer,2005-10-18,37,10.0,67956.0,3.0,MBA
E4369,Michael Scott,Marketing,Junior Developer,2023-11-08,26,3.0,47315.0,0.0,Bachelors
E4370,Julie Jefferson,HR,Junior Developer,2006-01-11,25,4.0,45805.0,3.0,MBA
E4371,Tammie West,Sales,Junior Developer,2008-02-13,23,2.0,31335.0,0.0,Bachelors
E4372,Edward Watson,Engineering,Manager,2022-11-02,43,20.0,91687.0,0.0,Masters
E4373,Christine Choi,Marketing,Mid-level Developer,2007-02-22,35,6.0,74219.0,2.0,Bachelors
E4374,Megan Bell,Finance,Senior Developer,2022-10-11,39,10.0,,,Masters
E4375,Terry Murray,HR,Mid-level Developer,2010-09-05,38,6.0,71979.0,2.0,MBA
E4376,Catherine Williams,Engineering,Junior Developer,2018-08-21,22,1.0,30933.0,0.0,Bachelors
E4377,Michael Garza,Engineering,Senior Developer,2023-01-05,40,11.0,106161.0,1.0,Bachelors
E4378,Brianna Davis,HR,Manager,2011-07-02,49,20.0,91128.0,1.0,Masters
E4379,Pamela Schmidt,HR,Mid-level Developer,2017-01-09,33,6.0,68517.0,3.0,Bachelors
E4380,Bryce Hernandez,Sales,Junior Developer,2014-04-10,28,4.0,49490.0,1.0,Masters
E4381,Renee Singh,Finance,Junior Developer,2010-03-21,25,4.0,46547.0,1.0,MBA
E4382,Brandon Collier,Sales,Senior Developer,2023-12-01,45,11.0,100395.0,0.0,Bachelors
E4383,Chloe Wilson,HR,Mid-level Developer,2018-09-17,29,5.0,,1.0,MBA
E4384,Gary Russell,Sales,Mid-level Developer,2004-11-14,26,5.0,36813.0,3.0,Masters
E4385,Dennis Greene,HR,Mid-level Developer,2011-07-07,33,6.0,52296.0,0.0,MBA
E4386,Nathan Cox,Engineering,Mid-level Developer,2017-07-08,34,6.0,62152.0,1.0,Masters
E4387,Johnny Lopez,Finance,Senior Developer,2006-05-28,40,11.0,93630.0,0.0,MBA
E4388,Cynthia Johnson,Marketing,Senior Developer,2022-05-23,35,10.0,66861.0,1.0,Masters
E4389,Chad Bowman,Sales,Senior Developer,2010-07-04,31,10.0,51403.0,1.0,Masters
E4390,Michael Oconnell,Sales,Senior Developer,2010-03-19,40,11.0,85612.0,3.0,MBA
E4391,Tiffany Hall,Sales,Junior Developer,2014-10-18,27,3.0,43097.0,1.0,Masters
E4392,Jeff Brewer,Marketing,Mid-level Developer,2010-10-07,37,6.0,65641.0,2.0,MBA
E4393,Kelsey Miles,HR,Manager,2017-12-17,50,20.0,101683.0,1.0,Bachelors
E4394,Nicole Stevenson,Sales,Senior Developer,2022-05-14,48,11.0,94919.0,3.0,Bachelors
E4395,Dakota Farrell,Marketing,Manager,2012-12-05,50,20.0,112603.0,2.0,MBA
E4396,Adam Harper,Engineering,Junior Developer,2005-12-15,25,,46981.0,2.0,MBA
E4397,Yvonne Martinez,HR,Junior Developer,2022-09-17,26,4.0,49762.0,2.0,Bachelors
E4398,Carla Hester,Engineering,Junior Developer,2006-11-11,27,3.0,48982.0,0.0,MBA
E4399,Heather Gordon,Finance,Senior Developer,2009-12-01,40,11.0,94463.0,1.0,Masters
E4400,Lawrence Martinez MD,Finance,Junior Developer,2013-01-22,27,3.0,36796.0,3.0,Masters
E4401,Patricia Smith,Sales,Senior Developer,2013-09-13,37,10.0,59363.0,0.0,Bachelors
E4402,Jeffrey Smith,Engineering,Junior Developer,2020-05-19,29,3.0,41020.0,3.0,Bachelors
E4403,Bryan Gonzalez,Marketing,Junior Developer,2019-05-05,23,0.0,25366.0,0.0,MBA
E4404,Terry Sparks,Engineering,Mid-level Developer,2010-09-29,39,6.0,50016.0,3.0,Masters
E4405,Kelly Miller,HR,Senior Developer,2008-03-30,50,11.0,85832.0,0.0,Masters
E4406,Ashley Hicks,HR,Mid-level Developer,2013-01-12,32,6.0,67371.0,1.0,MBA
E4407,Dean Liu,Finance,Junior Developer,2013-06-06,27,4.0,41121.0,0.0,Bachelors
E4408,Steven Fry,Marketing,Senior Developer,2021-07-09,46,11.0,99361.0,0.0,Masters
E4409,Isabel Parker,Finance,Junior Developer,2021-11-09,26,,42916.0,0.0,Masters
E4410,Colleen Romero,Engineering,Mid-level Developer,2016-05-17,25,5.0,38816.0,3.0,MBA
E4411,Melinda Carpenter,Finance,Senior Developer,2016-11-29,39,10.0,51010.0,3.0,MBA
E4412,James Martin,Sales,Senior Developer,2005-11-26,46,11.0,84315.0,2.0,Masters
E4413,Nancy Stone,Engineering,Manager,2017-06-14,50,20.0,,0.0,Bachelors
E4414,David Garcia,HR,Mid-level Developer,2018-10-26,27,5.0,42809.0,2.0,MBA
E4415,Ashley Johnson,Engineering,Junior Developer,2004-12-19,23,2.0,22925.0,0.0,MBA
E4416,Teresa Ferguson,Sales,Mid-level Developer,2004-11-28,39,6.0,69671.0,2.0,Bachelors
E4417,Patrick Wright,HR,Senior Developer,2019-06-29,30,10.0,57422.0,1.0,Masters
E4418,Felicia Wheeler,Engineering,Junior Developer,2018-11-08,26,4.0,45334.0,3.0,MBA
